periodo,seccion,indicador,entidad,valor
2025-12,CALIDAD DE ACTIVOS,Provisiones / Créditos Atrasados,B. BCI Perú,242.19
2025-12,CALIDAD DE ACTIVOS,Provisiones / Créditos Atrasados,Compartamos Banco,173.49
2025-12,CALIDAD DE ACTIVOS,Provisiones / Créditos Atrasados,Santander Consumer Bank,295.99
2025-12,EFICIENCIA Y GESTIÓN,Gastos de Administración Anualizados / Activo Productivo Promedio,B. BBVA Perú,2.924073067445568
2025-12,EFICIENCIA Y GESTIÓN,Gastos de Administración Anualizados / Activo Productivo Promedio,BANCOM,4.639444474518983
2025-12,EFICIENCIA Y GESTIÓN,Gastos de Administración Anualizados / Activo Productivo Promedio,B. De Crédito del Perú (con sucursales en el exterior),3.334924092912987
2025-12,EFICIENCIA Y GESTIÓN,Gastos de Administración Anualizados / Activo Productivo Promedio,B. Pichincha,2.5727344920197988
2025-12,EFICIENCIA Y GESTIÓN,Gastos de Administración Anualizados / Activo Productivo Promedio,B. Interamericano de Finanzas,1.8745007580899178
2025-12,EFICIENCIA Y GESTIÓN,Gastos de Administración Anualizados / Activo Productivo Promedio,Scotiabank Perú,2.5270198577157865
2025-12,EFICIENCIA Y GESTIÓN,Gastos de Administración Anualizados / Activo Productivo Promedio,Citibank,3.1440482242138206
2025-12,EFICIENCIA Y GESTIÓN,Gastos de Administración Anualizados / Activo Productivo Promedio,Interbank,2.7753169286966606
2025-12,EFICIENCIA Y GESTIÓN,Gastos de Administración Anualizados / Activo Productivo Promedio,Mibanco,7.845511697833434
2025-12,EFICIENCIA Y GESTIÓN,Gastos de Administración Anualizados / Activo Productivo Promedio,B. GNB,2.1420237695649056
2025-12,EFICIENCIA Y GESTIÓN,Gastos de Administración Anualizados / Activo Productivo Promedio,B. Falabella Perú,13.708867107117548
2025-12,EFICIENCIA Y GESTIÓN,Gastos de Administración Anualizados / Activo Productivo Promedio,B. Santander Perú,2.337788296700903
2025-12,EFICIENCIA Y GESTIÓN,Gastos de Administración Anualizados / Activo Productivo Promedio,B. Ripley,15.185059662006925
2025-12,EFICIENCIA Y GESTIÓN,Gastos de Administración Anualizados / Activo Productivo Promedio,Alfin Banco,11.1414613277296
2025-12,EFICIENCIA Y GESTIÓN,Gastos de Administración Anualizados / Activo Productivo Promedio,B. ICBC,1.3065313712354
2025-12,EFICIENCIA Y GESTIÓN,Gastos de Administración Anualizados / Activo Productivo Promedio,Bank of China,0.9811042089727403
2025-12,EFICIENCIA Y GESTIÓN,Gastos de Administración Anualizados / Activo Productivo Promedio,B. BCI Perú,1.6316501264970997
2025-12,EFICIENCIA Y GESTIÓN,Gastos de Administración Anualizados / Activo Productivo Promedio,Compartamos Banco,15.869147916121731
2025-12,EFICIENCIA Y GESTIÓN,Gastos de Administración Anualizados / Activo Productivo Promedio,Santander Consumer Bank,12.999453434881246
2025-12,EFICIENCIA Y GESTIÓN,Gastos de Operación / Margen Financiero Total,B. BBVA Perú,40.03243805621807
2025-12,EFICIENCIA Y GESTIÓN,Gastos de Operación / Margen Financiero Total,BANCOM,55.33875164501229
2025-12,EFICIENCIA Y GESTIÓN,Gastos de Operación / Margen Financiero Total,B. De Crédito del Perú (con sucursales en el exterior),38.75946675420212
2025-12,EFICIENCIA Y GESTIÓN,Gastos de Operación / Margen Financiero Total,B. Pichincha,38.50792878181858
2025-12,EFICIENCIA Y GESTIÓN,Gastos de Operación / Margen Financiero Total,B. Interamericano de Finanzas,42.911216827929415
2025-12,EFICIENCIA Y GESTIÓN,Gastos de Operación / Margen Financiero Total,Scotiabank Perú,40.39919848180003
2025-12,EFICIENCIA Y GESTIÓN,Gastos de Operación / Margen Financiero Total,Citibank,31.19375257013243
2025-12,EFICIENCIA Y GESTIÓN,Gastos de Operación / Margen Financiero Total,Interbank,42.233650590981256
2025-12,EFICIENCIA Y GESTIÓN,Gastos de Operación / Margen Financiero Total,Mibanco,51.36037977716408
2025-12,EFICIENCIA Y GESTIÓN,Gastos de Operación / Margen Financiero Total,B. GNB,60.19283753995302
2025-12,EFICIENCIA Y GESTIÓN,Gastos de Operación / Margen Financiero Total,B. Falabella Perú,49.9879573506051
2025-12,EFICIENCIA Y GESTIÓN,Gastos de Operación / Margen Financiero Total,B. Santander Perú,35.11543618774434
2025-12,EFICIENCIA Y GESTIÓN,Gastos de Operación / Margen Financiero Total,B. Ripley,54.61005931540638
2025-12,EFICIENCIA Y GESTIÓN,Gastos de Operación / Margen Financiero Total,Alfin Banco,52.00557086801971
2025-12,EFICIENCIA Y GESTIÓN,Gastos de Operación / Margen Financiero Total,B. ICBC,37.99328168259683
2025-12,EFICIENCIA Y GESTIÓN,Gastos de Operación / Margen Financiero Total,Bank of China,48.828131385703784
2025-12,EFICIENCIA Y GESTIÓN,Gastos de Operación / Margen Financiero Total,B. BCI Perú,62.08620562181514
2025-12,EFICIENCIA Y GESTIÓN,Gastos de Operación / Margen Financiero Total,Compartamos Banco,49.52061843203969
2025-12,EFICIENCIA Y GESTIÓN,Gastos de Operación / Margen Financiero Total,Santander Consumer Bank,46.72988745639468
2025-12,EFICIENCIA Y GESTIÓN,Ingresos Financieros / Ingresos Totales,B. BBVA Perú,82.19682599863403
2025-12,EFICIENCIA Y GESTIÓN,Ingresos Financieros / Ingresos Totales,BANCOM,90.9058836796663
2025-12,EFICIENCIA Y GESTIÓN,Ingresos Financieros / Ingresos Totales,B. De Crédito del Perú (con sucursales en el exterior),78.83011633989932
2025-12,EFICIENCIA Y GESTIÓN,Ingresos Financieros / Ingresos Totales,B. Pichincha,85.22565435334559
2025-12,EFICIENCIA Y GESTIÓN,Ingresos Financieros / Ingresos Totales,B. Interamericano de Finanzas,87.54131152574587
2025-12,EFICIENCIA Y GESTIÓN,Ingresos Financieros / Ingresos Totales,Scotiabank Perú,83.54758304138821
2025-12,EFICIENCIA Y GESTIÓN,Ingresos Financieros / Ingresos Totales,Citibank,80.82286865299146
2025-12,EFICIENCIA Y GESTIÓN,Ingresos Financieros / Ingresos Totales,Interbank,83.42738923140774
2025-12,EFICIENCIA Y GESTIÓN,Ingresos Financieros / Ingresos Totales,Mibanco,95.60729853417332
2025-12,EFICIENCIA Y GESTIÓN,Ingresos Financieros / Ingresos Totales,B. GNB,92.80323969019867
2025-12,EFICIENCIA Y GESTIÓN,Ingresos Financieros / Ingresos Totales,B. Falabella Perú,78.46943977605662
2025-12,EFICIENCIA Y GESTIÓN,Ingresos Financieros / Ingresos Totales,B. Santander Perú,84.63878962264668
2025-12,EFICIENCIA Y GESTIÓN,Ingresos Financieros / Ingresos Totales,B. Ripley,75.95560619189425
2025-12,EFICIENCIA Y GESTIÓN,Ingresos Financieros / Ingresos Totales,Alfin Banco,86.15441684893487
2025-12,EFICIENCIA Y GESTIÓN,Ingresos Financieros / Ingresos Totales,B. ICBC,85.45323634287513
2025-12,EFICIENCIA Y GESTIÓN,Ingresos Financieros / Ingresos Totales,Bank of China,88.43916955864447
2025-12,EFICIENCIA Y GESTIÓN,Ingresos Financieros / Ingresos Totales,B. BCI Perú,90.82909425058544
2025-12,EFICIENCIA Y GESTIÓN,Ingresos Financieros / Ingresos Totales,Compartamos Banco,90.71216643805533
2025-12,EFICIENCIA Y GESTIÓN,Ingresos Financieros / Ingresos Totales,Santander Consumer Bank,88.32737383568359
2025-12,EFICIENCIA Y GESTIÓN,Ingresos Financieros Anualizados / Activo Productivo Promedio,B. BBVA Perú,8.82289279494249
2025-12,EFICIENCIA Y GESTIÓN,Ingresos Financieros Anualizados / Activo Productivo Promedio,BANCOM,12.46138381188059
2025-12,EFICIENCIA Y GESTIÓN,Ingresos Financieros Anualizados / Activo Productivo Promedio,B. De Crédito del Perú (con sucursales en el exterior),9.185644616207506
2025-12,EFICIENCIA Y GESTIÓN,Ingresos Financieros Anualizados / Activo Productivo Promedio,B. Pichincha,9.718554419530696
2025-12,EFICIENCIA Y GESTIÓN,Ingresos Financieros Anualizados / Activo Productivo Promedio,B. Interamericano de Finanzas,7.632292417319182
2025-12,EFICIENCIA Y GESTIÓN,Ingresos Financieros Anualizados / Activo Productivo Promedio,Scotiabank Perú,8.174976144131636
2025-12,EFICIENCIA Y GESTIÓN,Ingresos Financieros Anualizados / Activo Productivo Promedio,Citibank,9.629679011673453
2025-12,EFICIENCIA Y GESTIÓN,Ingresos Financieros Anualizados / Activo Productivo Promedio,Interbank,9.206545517064427
2025-12,EFICIENCIA Y GESTIÓN,Ingresos Financieros Anualizados / Activo Productivo Promedio,Mibanco,19.931508680399336
2025-12,EFICIENCIA Y GESTIÓN,Ingresos Financieros Anualizados / Activo Productivo Promedio,B. GNB,8.010314009497879
2025-12,EFICIENCIA Y GESTIÓN,Ingresos Financieros Anualizados / Activo Productivo Promedio,B. Falabella Perú,27.401652385917334
2025-12,EFICIENCIA Y GESTIÓN,Ingresos Financieros Anualizados / Activo Productivo Promedio,B. Santander Perú,8.91187820573283
2025-12,EFICIENCIA Y GESTIÓN,Ingresos Financieros Anualizados / Activo Productivo Promedio,B. Ripley,27.199257442634163
2025-12,EFICIENCIA Y GESTIÓN,Ingresos Financieros Anualizados / Activo Productivo Promedio,Alfin Banco,25.79358348637425
2025-12,EFICIENCIA Y GESTIÓN,Ingresos Financieros Anualizados / Activo Productivo Promedio,B. ICBC,5.683270251495913
2025-12,EFICIENCIA Y GESTIÓN,Ingresos Financieros Anualizados / Activo Productivo Promedio,Bank of China,4.101467306560104
2025-12,EFICIENCIA Y GESTIÓN,Ingresos Financieros Anualizados / Activo Productivo Promedio,B. BCI Perú,7.511443536270441
2025-12,EFICIENCIA Y GESTIÓN,Ingresos Financieros Anualizados / Activo Productivo Promedio,Compartamos Banco,35.58711225998318
2025-12,EFICIENCIA Y GESTIÓN,Ingresos Financieros Anualizados / Activo Productivo Promedio,Santander Consumer Bank,28.59152168966147
2025-12,EFICIENCIA Y GESTIÓN,Créditos Directos / Personal ( S/ Miles ),B. BBVA Perú,10409.0
2025-12,EFICIENCIA Y GESTIÓN,Créditos Directos / Personal ( S/ Miles ),BANCOM,2149.0
2025-12,EFICIENCIA Y GESTIÓN,Créditos Directos / Personal ( S/ Miles ),B. De Crédito del Perú (con sucursales en el exterior),0.0
2025-12,EFICIENCIA Y GESTIÓN,Créditos Directos / Personal ( S/ Miles ),B. Pichincha,8110.0
2025-12,EFICIENCIA Y GESTIÓN,Créditos Directos / Personal ( S/ Miles ),B. Interamericano de Finanzas,9469.0
2025-12,EFICIENCIA Y GESTIÓN,Créditos Directos / Personal ( S/ Miles ),Scotiabank Perú,8530.0
2025-12,EFICIENCIA Y GESTIÓN,Créditos Directos / Personal ( S/ Miles ),Citibank,4890.0
2025-12,EFICIENCIA Y GESTIÓN,Créditos Directos / Personal ( S/ Miles ),Interbank,7439.0
2025-12,EFICIENCIA Y GESTIÓN,Créditos Directos / Personal ( S/ Miles ),Mibanco,1407.0
2025-12,EFICIENCIA Y GESTIÓN,Créditos Directos / Personal ( S/ Miles ),B. GNB,6685.0
2025-12,EFICIENCIA Y GESTIÓN,Créditos Directos / Personal ( S/ Miles ),B. Falabella Perú,2166.0
2025-12,EFICIENCIA Y GESTIÓN,Créditos Directos / Personal ( S/ Miles ),B. Santander Perú,25389.0
2025-12,EFICIENCIA Y GESTIÓN,Créditos Directos / Personal ( S/ Miles ),B. Ripley,1181.0
2025-12,EFICIENCIA Y GESTIÓN,Créditos Directos / Personal ( S/ Miles ),Alfin Banco,871.0
2025-12,EFICIENCIA Y GESTIÓN,Créditos Directos / Personal ( S/ Miles ),B. ICBC,14839.0
2025-12,EFICIENCIA Y GESTIÓN,Créditos Directos / Personal ( S/ Miles ),Bank of China,2836.0
2025-12,EFICIENCIA Y GESTIÓN,Créditos Directos / Personal ( S/ Miles ),B. BCI Perú,29035.0
2025-12,EFICIENCIA Y GESTIÓN,Créditos Directos / Personal ( S/ Miles ),Compartamos Banco,663.0
2025-12,EFICIENCIA Y GESTIÓN,Créditos Directos / Personal ( S/ Miles ),Santander Consumer Bank,1344.0
2025-12,EFICIENCIA Y GESTIÓN,Depósitos / Número de Oficinas ( S/ Miles ),B. BBVA Perú,302943.27996309963
2025-12,EFICIENCIA Y GESTIÓN,Depósitos / Número de Oficinas ( S/ Miles ),BANCOM,55246.01892
2025-12,EFICIENCIA Y GESTIÓN,Depósitos / Número de Oficinas ( S/ Miles ),B. De Crédito del Perú (con sucursales en el exterior),462678.55646623793
2025-12,EFICIENCIA Y GESTIÓN,Depósitos / Número de Oficinas ( S/ Miles ),B. Pichincha,322223.74436363636
2025-12,EFICIENCIA Y GESTIÓN,Depósitos / Número de Oficinas ( S/ Miles ),B. Interamericano de Finanzas,258783.61563934427
2025-12,EFICIENCIA Y GESTIÓN,Depósitos / Número de Oficinas ( S/ Miles ),Scotiabank Perú,313306.830033557
2025-12,EFICIENCIA Y GESTIÓN,Depósitos / Número de Oficinas ( S/ Miles ),Citibank,5789173.659
2025-12,EFICIENCIA Y GESTIÓN,Depósitos / Número de Oficinas ( S/ Miles ),Interbank,0.0
2025-12,EFICIENCIA Y GESTIÓN,Depósitos / Número de Oficinas ( S/ Miles ),Mibanco,38815.32165248227
2025-12,EFICIENCIA Y GESTIÓN,Depósitos / Número de Oficinas ( S/ Miles ),B. GNB,418848.7651818182
2025-12,EFICIENCIA Y GESTIÓN,Depósitos / Número de Oficinas ( S/ Miles ),B. Falabella Perú,64899.67479245283
2025-12,EFICIENCIA Y GESTIÓN,Depósitos / Número de Oficinas ( S/ Miles ),B. Santander Perú,6619410.879
2025-12,EFICIENCIA Y GESTIÓN,Depósitos / Número de Oficinas ( S/ Miles ),B. Ripley,45687.870161290324
2025-12,EFICIENCIA Y GESTIÓN,Depósitos / Número de Oficinas ( S/ Miles ),Alfin Banco,26284.29056097561
2025-12,EFICIENCIA Y GESTIÓN,Depósitos / Número de Oficinas ( S/ Miles ),B. ICBC,1490725.365
2025-12,EFICIENCIA Y GESTIÓN,Depósitos / Número de Oficinas ( S/ Miles ),Bank of China,1769958.17
2025-12,EFICIENCIA Y GESTIÓN,Depósitos / Número de Oficinas ( S/ Miles ),B. BCI Perú,3177448.383
2025-12,EFICIENCIA Y GESTIÓN,Depósitos / Número de Oficinas ( S/ Miles ),Compartamos Banco,24602.29543650794
2025-12,EFICIENCIA Y GESTIÓN,Depósitos / Número de Oficinas ( S/ Miles ),Santander Consumer Bank,10897.386443478263
2025-12,RENTABILIDAD,Utilidad Neta Anualizada / Patrimonio Promedio,B. BBVA Perú,17.207975499143465
2025-12,RENTABILIDAD,Utilidad Neta Anualizada / Patrimonio Promedio,BANCOM,4.02414022779508
2025-12,RENTABILIDAD,Utilidad Neta Anualizada / Patrimonio Promedio,B. De Crédito del Perú (con sucursales en el exterior),26.092020622941636
2025-12,RENTABILIDAD,Utilidad Neta Anualizada / Patrimonio Promedio,B. Pichincha,4.5879036106280315
2025-12,RENTABILIDAD,Utilidad Neta Anualizada / Patrimonio Promedio,B. Interamericano de Finanzas,13.416068239070794
2025-12,RENTABILIDAD,Utilidad Neta Anualizada / Patrimonio Promedio,Scotiabank Perú,12.49620409799519
2025-12,RENTABILIDAD,Utilidad Neta Anualizada / Patrimonio Promedio,Citibank,32.55576576882916
2025-12,RENTABILIDAD,Utilidad Neta Anualizada / Patrimonio Promedio,Interbank,16.12406661364405
2025-12,RENTABILIDAD,Utilidad Neta Anualizada / Patrimonio Promedio,Mibanco,21.602664739223876
2025-12,RENTABILIDAD,Utilidad Neta Anualizada / Patrimonio Promedio,B. GNB,8.192594646853912
2025-12,RENTABILIDAD,Utilidad Neta Anualizada / Patrimonio Promedio,B. Falabella Perú,15.973243864143017
2025-12,RENTABILIDAD,Utilidad Neta Anualizada / Patrimonio Promedio,B. Santander Perú,18.810666874373144
2025-12,RENTABILIDAD,Utilidad Neta Anualizada / Patrimonio Promedio,B. Ripley,15.374824352297392
2025-12,RENTABILIDAD,Utilidad Neta Anualizada / Patrimonio Promedio,Alfin Banco,6.222251186640579
2025-12,RENTABILIDAD,Utilidad Neta Anualizada / Patrimonio Promedio,B. ICBC,4.577626722964326
2025-12,RENTABILIDAD,Utilidad Neta Anualizada / Patrimonio Promedio,Bank of China,9.601487289044906
2025-12,RENTABILIDAD,Utilidad Neta Anualizada / Patrimonio Promedio,B. BCI Perú,4.491237101686693
2025-12,RENTABILIDAD,Utilidad Neta Anualizada / Patrimonio Promedio,Compartamos Banco,22.968098432662913
2025-12,RENTABILIDAD,Utilidad Neta Anualizada / Patrimonio Promedio,Santander Consumer Bank,12.201333478583782
2025-12,RENTABILIDAD,Utilidad Neta Anualizada / Activo Promedio,B. BBVA Perú,2.150156922798194
2025-12,RENTABILIDAD,Utilidad Neta Anualizada / Activo Promedio,BANCOM,0.7949506725052614
2025-12,RENTABILIDAD,Utilidad Neta Anualizada / Activo Promedio,B. De Crédito del Perú (con sucursales en el exterior),3.3040593033648693
2025-12,RENTABILIDAD,Utilidad Neta Anualizada / Activo Promedio,B. Pichincha,0.5396508849832207
2025-12,RENTABILIDAD,Utilidad Neta Anualizada / Activo Promedio,B. Interamericano de Finanzas,1.2081257380808648
2025-12,RENTABILIDAD,Utilidad Neta Anualizada / Activo Promedio,Scotiabank Perú,2.071148695592596
2025-12,RENTABILIDAD,Utilidad Neta Anualizada / Activo Promedio,Citibank,4.359705255273844
2025-12,RENTABILIDAD,Utilidad Neta Anualizada / Activo Promedio,Interbank,1.955306436243886
2025-12,RENTABILIDAD,Utilidad Neta Anualizada / Activo Promedio,Mibanco,3.1505204891886187
2025-12,RENTABILIDAD,Utilidad Neta Anualizada / Activo Promedio,B. GNB,1.1272519184757854
2025-12,RENTABILIDAD,Utilidad Neta Anualizada / Activo Promedio,B. Falabella Perú,3.584665169111382
2025-12,RENTABILIDAD,Utilidad Neta Anualizada / Activo Promedio,B. Santander Perú,2.810754137727935
2025-12,RENTABILIDAD,Utilidad Neta Anualizada / Activo Promedio,B. Ripley,3.352802796506932
2025-12,RENTABILIDAD,Utilidad Neta Anualizada / Activo Promedio,Alfin Banco,0.5987756477363627
2025-12,RENTABILIDAD,Utilidad Neta Anualizada / Activo Promedio,B. ICBC,1.0572492868651295
2025-12,RENTABILIDAD,Utilidad Neta Anualizada / Activo Promedio,Bank of China,1.184156065820767
2025-12,RENTABILIDAD,Utilidad Neta Anualizada / Activo Promedio,B. BCI Perú,0.886289341136731
2025-12,RENTABILIDAD,Utilidad Neta Anualizada / Activo Promedio,Compartamos Banco,4.797470777039107
2025-12,RENTABILIDAD,Utilidad Neta Anualizada / Activo Promedio,Santander Consumer Bank,3.6783214347114597
2025-12,LIQUIDEZ,Ratio de Liquidez MN (Promedio de saldos del mes),B. BBVA Perú,20.75
2025-12,LIQUIDEZ,Ratio de Liquidez MN (Promedio de saldos del mes),BANCOM,17.98
2025-12,LIQUIDEZ,Ratio de Liquidez MN (Promedio de saldos del mes),B. De Crédito del Perú (con sucursales en el exterior),27.76
2025-12,LIQUIDEZ,Ratio de Liquidez MN (Promedio de saldos del mes),B. Pichincha,31.41
2025-12,LIQUIDEZ,Ratio de Liquidez MN (Promedio de saldos del mes),B. Interamericano de Finanzas,39.0
2025-12,LIQUIDEZ,Ratio de Liquidez MN (Promedio de saldos del mes),Scotiabank Perú,27.71
2025-12,LIQUIDEZ,Ratio de Liquidez MN (Promedio de saldos del mes),Citibank,82.41
2025-12,LIQUIDEZ,Ratio de Liquidez MN (Promedio de saldos del mes),Interbank,28.92
2025-12,LIQUIDEZ,Ratio de Liquidez MN (Promedio de saldos del mes),Mibanco,21.25
2025-12,LIQUIDEZ,Ratio de Liquidez MN (Promedio de saldos del mes),B. GNB,35.28
2025-12,LIQUIDEZ,Ratio de Liquidez MN (Promedio de saldos del mes),B. Falabella Perú,20.990000000000002
2025-12,LIQUIDEZ,Ratio de Liquidez MN (Promedio de saldos del mes),B. Santander Perú,36.78
2025-12,LIQUIDEZ,Ratio de Liquidez MN (Promedio de saldos del mes),B. Ripley,32.01
2025-12,LIQUIDEZ,Ratio de Liquidez MN (Promedio de saldos del mes),Alfin Banco,21.61
2025-12,LIQUIDEZ,Ratio de Liquidez MN (Promedio de saldos del mes),B. ICBC,133.58
2025-12,LIQUIDEZ,Ratio de Liquidez MN (Promedio de saldos del mes),Bank of China,258.7
2025-12,LIQUIDEZ,Ratio de Liquidez MN (Promedio de saldos del mes),B. BCI Perú,50.64
2025-12,LIQUIDEZ,Ratio de Liquidez MN (Promedio de saldos del mes),Compartamos Banco,23.09
2025-12,LIQUIDEZ,Ratio de Liquidez MN (Promedio de saldos del mes),Santander Consumer Bank,20.92
2025-12,LIQUIDEZ,Ratio de Liquidez ME (Promedio de saldos del mes),B. BBVA Perú,52.26
2025-12,LIQUIDEZ,Ratio de Liquidez ME (Promedio de saldos del mes),BANCOM,52.980000000000004
2025-12,LIQUIDEZ,Ratio de Liquidez ME (Promedio de saldos del mes),B. De Crédito del Perú (con sucursales en el exterior),58.29
2025-12,LIQUIDEZ,Ratio de Liquidez ME (Promedio de saldos del mes),B. Pichincha,47.99
2025-12,LIQUIDEZ,Ratio de Liquidez ME (Promedio de saldos del mes),B. Interamericano de Finanzas,46.46
2025-12,LIQUIDEZ,Ratio de Liquidez ME (Promedio de saldos del mes),Scotiabank Perú,59.04
2025-12,LIQUIDEZ,Ratio de Liquidez ME (Promedio de saldos del mes),Citibank,101.51
2025-12,LIQUIDEZ,Ratio de Liquidez ME (Promedio de saldos del mes),Interbank,45.61
2025-12,LIQUIDEZ,Ratio de Liquidez ME (Promedio de saldos del mes),Mibanco,249.45000000000002
2025-12,LIQUIDEZ,Ratio de Liquidez ME (Promedio de saldos del mes),B. GNB,63.14
2025-12,LIQUIDEZ,Ratio de Liquidez ME (Promedio de saldos del mes),B. Falabella Perú,185.34
2025-12,LIQUIDEZ,Ratio de Liquidez ME (Promedio de saldos del mes),B. Santander Perú,53.57
2025-12,LIQUIDEZ,Ratio de Liquidez ME (Promedio de saldos del mes),B. Ripley,310.7
2025-12,LIQUIDEZ,Ratio de Liquidez ME (Promedio de saldos del mes),Alfin Banco,74.53
2025-12,LIQUIDEZ,Ratio de Liquidez ME (Promedio de saldos del mes),B. ICBC,57.730000000000004
2025-12,LIQUIDEZ,Ratio de Liquidez ME (Promedio de saldos del mes),Bank of China,95.76
2025-12,LIQUIDEZ,Ratio de Liquidez ME (Promedio de saldos del mes),B. BCI Perú,69.73
2025-12,LIQUIDEZ,Ratio de Liquidez ME (Promedio de saldos del mes),Compartamos Banco,98.4
2025-12,LIQUIDEZ,Ratio de Liquidez ME (Promedio de saldos del mes),Santander Consumer Bank,112.55
2025-12,LIQUIDEZ,Caja y Bancos MN / Obligaciones a la Vista MN ( N° de veces ),B. BBVA Perú,0.16
2025-12,LIQUIDEZ,Caja y Bancos MN / Obligaciones a la Vista MN ( N° de veces ),BANCOM,0.63
2025-12,LIQUIDEZ,Caja y Bancos MN / Obligaciones a la Vista MN ( N° de veces ),B. De Crédito del Perú (con sucursales en el exterior),0.0
2025-12,LIQUIDEZ,Caja y Bancos MN / Obligaciones a la Vista MN ( N° de veces ),B. Pichincha,3.52
2025-12,LIQUIDEZ,Caja y Bancos MN / Obligaciones a la Vista MN ( N° de veces ),B. Interamericano de Finanzas,0.55
2025-12,LIQUIDEZ,Caja y Bancos MN / Obligaciones a la Vista MN ( N° de veces ),Scotiabank Perú,0.19
2025-12,LIQUIDEZ,Caja y Bancos MN / Obligaciones a la Vista MN ( N° de veces ),Citibank,0.72
2025-12,LIQUIDEZ,Caja y Bancos MN / Obligaciones a la Vista MN ( N° de veces ),Interbank,0.35000000000000003
2025-12,LIQUIDEZ,Caja y Bancos MN / Obligaciones a la Vista MN ( N° de veces ),Mibanco,36.67
2025-12,LIQUIDEZ,Caja y Bancos MN / Obligaciones a la Vista MN ( N° de veces ),B. GNB,1.01
2025-12,LIQUIDEZ,Caja y Bancos MN / Obligaciones a la Vista MN ( N° de veces ),B. Falabella Perú,0.0
2025-12,LIQUIDEZ,Caja y Bancos MN / Obligaciones a la Vista MN ( N° de veces ),B. Santander Perú,0.12
2025-12,LIQUIDEZ,Caja y Bancos MN / Obligaciones a la Vista MN ( N° de veces ),B. Ripley,0.0
2025-12,LIQUIDEZ,Caja y Bancos MN / Obligaciones a la Vista MN ( N° de veces ),Alfin Banco,3.13
2025-12,LIQUIDEZ,Caja y Bancos MN / Obligaciones a la Vista MN ( N° de veces ),B. ICBC,1.03
2025-12,LIQUIDEZ,Caja y Bancos MN / Obligaciones a la Vista MN ( N° de veces ),Bank of China,1.26
2025-12,LIQUIDEZ,Caja y Bancos MN / Obligaciones a la Vista MN ( N° de veces ),B. BCI Perú,0.32
2025-12,LIQUIDEZ,Caja y Bancos MN / Obligaciones a la Vista MN ( N° de veces ),Compartamos Banco,0.0
2025-12,LIQUIDEZ,Caja y Bancos MN / Obligaciones a la Vista MN ( N° de veces ),Santander Consumer Bank,115.2
2025-12,LIQUIDEZ,Caja y Bancos en ME / Obligaciones a la Vista ME ( N° de veces),B. BBVA Perú,0.59
2025-12,LIQUIDEZ,Caja y Bancos en ME / Obligaciones a la Vista ME ( N° de veces),BANCOM,5.16
2025-12,LIQUIDEZ,Caja y Bancos en ME / Obligaciones a la Vista ME ( N° de veces),B. De Crédito del Perú (con sucursales en el exterior),0.0
2025-12,LIQUIDEZ,Caja y Bancos en ME / Obligaciones a la Vista ME ( N° de veces),B. Pichincha,6.59
2025-12,LIQUIDEZ,Caja y Bancos en ME / Obligaciones a la Vista ME ( N° de veces),B. Interamericano de Finanzas,1.74
2025-12,LIQUIDEZ,Caja y Bancos en ME / Obligaciones a la Vista ME ( N° de veces),Scotiabank Perú,1.58
2025-12,LIQUIDEZ,Caja y Bancos en ME / Obligaciones a la Vista ME ( N° de veces),Citibank,0.55
2025-12,LIQUIDEZ,Caja y Bancos en ME / Obligaciones a la Vista ME ( N° de veces),Interbank,1.71
2025-12,LIQUIDEZ,Caja y Bancos en ME / Obligaciones a la Vista ME ( N° de veces),Mibanco,122.46000000000001
2025-12,LIQUIDEZ,Caja y Bancos en ME / Obligaciones a la Vista ME ( N° de veces),B. GNB,13.48
2025-12,LIQUIDEZ,Caja y Bancos en ME / Obligaciones a la Vista ME ( N° de veces),B. Falabella Perú,0.0
2025-12,LIQUIDEZ,Caja y Bancos en ME / Obligaciones a la Vista ME ( N° de veces),B. Santander Perú,0.7000000000000001
2025-12,LIQUIDEZ,Caja y Bancos en ME / Obligaciones a la Vista ME ( N° de veces),B. Ripley,0.0
2025-12,LIQUIDEZ,Caja y Bancos en ME / Obligaciones a la Vista ME ( N° de veces),Alfin Banco,4.7700000000000005
2025-12,LIQUIDEZ,Caja y Bancos en ME / Obligaciones a la Vista ME ( N° de veces),B. ICBC,3.79
2025-12,LIQUIDEZ,Caja y Bancos en ME / Obligaciones a la Vista ME ( N° de veces),Bank of China,4.97
2025-12,LIQUIDEZ,Caja y Bancos en ME / Obligaciones a la Vista ME ( N° de veces),B. BCI Perú,5.3500000000000005
2025-12,LIQUIDEZ,Caja y Bancos en ME / Obligaciones a la Vista ME ( N° de veces),Compartamos Banco,0.0
2025-12,LIQUIDEZ,Caja y Bancos en ME / Obligaciones a la Vista ME ( N° de veces),Santander Consumer Bank,3907.4500000000003
2025-01,SOLVENCIA,Ratio de Capital Global (al 31/12/2024),B. BBVA Perú,15.94723100387869
2025-01,SOLVENCIA,Ratio de Capital Global (al 31/12/2024),BANCOM,14.354797356944418
2025-01,SOLVENCIA,Ratio de Capital Global (al 31/12/2024),B. De Crédito del Perú (con sucursales en el exterior),18.70665792718404
2025-01,SOLVENCIA,Ratio de Capital Global (al 31/12/2024),B. Pichincha,12.562548524494858
2025-01,SOLVENCIA,Ratio de Capital Global (al 31/12/2024),B. Interamericano de Finanzas,14.947826906019898
